Episode,Steps,RewardZ1,RewardZ2,GoalReached,Epsilon,WastedByPenalty,WastedByNoEffect,ScenarioId
1100,2,189.00,0.00,1,0.011010,1,0,3
1101,2,189.00,0.00,1,0.010977,1,0,4
1102,1,200.00,0.00,1,0.010944,0,0,6
1103,0,0.00,0.00,1,0.010911,0,0,8
1104,3,178.00,0.00,1,0.010879,2,0,1
1105,2,189.00,0.00,1,0.010846,1,0,2
1106,2,189.00,0.00,1,0.010814,1,0,3
1107,2,189.00,0.00,1,0.010781,1,0,4
1108,1,200.00,0.00,1,0.010749,0,0,6
1109,0,0.00,0.00,1,0.010716,0,0,8
1110,3,178.00,0.00,1,0.010684,2,0,1
1111,2,189.00,0.00,1,0.010652,1,0,2
1112,2,189.00,0.00,1,0.010620,1,0,3
1113,2,189.00,0.00,1,0.010588,1,0,4
1114,1,200.00,0.00,1,0.010557,0,0,6
1115,0,0.00,0.00,1,0.010525,0,0,8
1116,3,178.00,0.00,1,0.010493,2,0,1
1117,2,189.00,0.00,1,0.010462,1,0,2
1118,2,189.00,0.00,1,0.010431,1,0,3
1119,2,189.00,0.00,1,0.010399,1,0,4
1120,1,200.00,0.00,1,0.010368,0,0,6
1121,0,0.00,0.00,1,0.010337,0,0,8
1122,3,178.00,0.00,1,0.010306,2,0,1
1123,2,189.00,0.00,1,0.010275,1,0,2
1124,2,189.00,0.00,1,0.010244,1,0,3
1125,2,189.00,0.00,1,0.010213,1,0,4
1126,1,200.00,0.00,1,0.010183,0,0,6
1127,0,0.00,0.00,1,0.010152,0,0,8
1128,3,178.00,0.00,1,0.010122,2,0,1
1129,2,189.00,0.00,1,0.010091,1,0,2
1130,2,189.00,0.00,1,0.010061,1,0,3
1131,2,189.00,0.00,1,0.010031,1,0,4
1132,1,200.00,0.00,1,0.010001,0,0,6
1133,0,0.00,0.00,1,0.010000,0,0,8
1134,3,178.00,0.00,1,0.010000,2,0,1
1135,2,189.00,0.00,1,0.010000,1,0,2
1136,2,189.00,0.00,1,0.010000,1,0,3
1137,2,189.00,0.00,1,0.010000,1,0,4
1138,1,200.00,0.00,1,0.010000,0,0,6
1139,0,0.00,0.00,1,0.010000,0,0,8
1140,3,178.00,0.00,1,0.010000,2,0,1
1141,2,189.00,0.00,1,0.010000,1,0,2
1142,2,189.00,0.00,1,0.010000,1,0,3
1143,2,189.00,0.00,1,0.010000,1,0,4
1144,1,200.00,0.00,1,0.010000,0,0,6
1145,0,0.00,0.00,1,0.010000,0,0,8
1146,3,178.00,0.00,1,0.010000,2,0,1
1147,2,189.00,0.00,1,0.010000,1,0,2
1148,2,189.00,0.00,1,0.010000,1,0,3
1149,2,189.00,0.00,1,0.010000,1,0,4
1150,1,200.00,0.00,1,0.010000,0,0,6
1151,0,0.00,0.00,1,0.010000,0,0,8
1152,3,178.00,0.00,1,0.010000,2,0,1
1153,2,189.00,0.00,1,0.010000,1,0,2
1154,2,189.00,0.00,1,0.010000,1,0,3
1155,2,189.00,0.00,1,0.010000,1,0,4
1156,1,200.00,0.00,1,0.010000,0,0,6
1157,0,0.00,0.00,1,0.010000,0,0,8
1158,3,178.00,0.00,1,0.010000,2,0,1
1159,2,189.00,0.00,1,0.010000,1,0,2
1160,2,189.00,0.00,1,0.010000,1,0,3
1161,2,189.00,0.00,1,0.010000,1,0,4
1162,1,200.00,0.00,1,0.010000,0,0,6
1163,0,0.00,0.00,1,0.010000,0,0,8
1164,3,178.00,0.00,1,0.010000,2,0,1
1165,2,189.00,0.00,1,0.010000,1,0,2
1166,2,189.00,0.00,1,0.010000,1,0,3
1167,2,189.00,0.00,1,0.010000,1,0,4
1168,1,200.00,0.00,1,0.010000,0,0,6
1169,0,0.00,0.00,1,0.010000,0,0,8
1170,3,178.00,0.00,1,0.010000,2,0,1
1171,2,189.00,0.00,1,0.010000,1,0,2
1172,2,189.00,0.00,1,0.010000,1,0,3
1173,3,188.00,0.00,1,0.010000,1,1,4
1174,1,200.00,0.00,1,0.010000,0,0,6
1175,0,0.00,0.00,1,0.010000,0,0,8
1176,3,178.00,0.00,1,0.010000,2,0,1
1177,2,189.00,0.00,1,0.010000,1,0,2
1178,2,189.00,0.00,1,0.010000,1,0,3
1179,2,189.00,0.00,1,0.010000,1,0,4
1180,1,200.00,0.00,1,0.010000,0,0,6
1181,0,0.00,0.00,1,0.010000,0,0,8
1182,3,178.00,0.00,1,0.010000,2,0,1
1183,2,189.00,0.00,1,0.010000,1,0,2
1184,2,189.00,0.00,1,0.010000,1,0,3
1185,2,189.00,0.00,1,0.010000,1,0,4
1186,1,200.00,0.00,1,0.010000,0,0,6
1187,0,0.00,0.00,1,0.010000,0,0,8
1188,3,178.00,0.00,1,0.010000,2,0,1
1189,2,189.00,0.00,1,0.010000,1,0,2
1190,2,189.00,0.00,1,0.010000,1,0,3
1191,2,189.00,0.00,1,0.010000,1,0,4
1192,1,200.00,0.00,1,0.010000,0,0,6
1193,0,0.00,0.00,1,0.010000,0,0,8
1194,3,178.00,0.00,1,0.010000,2,0,1
1195,2,189.00,0.00,1,0.010000,1,0,2
1196,2,189.00,0.00,1,0.010000,1,0,3
1197,2,189.00,0.00,1,0.010000,1,0,4
1198,1,200.00,0.00,1,0.010000,0,0,6
1199,0,0.00,0.00,1,0.010000,0,0,8
1200,3,178.00,0.00,1,0.010000,2,0,1
1201,2,189.00,0.00,1,0.010000,1,0,2
1202,2,189.00,0.00,1,0.010000,1,0,3
1203,2,189.00,0.00,1,0.010000,1,0,4
1204,1,200.00,0.00,1,0.010000,0,0,6
1205,0,0.00,0.00,1,0.010000,0,0,8
1206,3,178.00,0.00,1,0.010000,2,0,1
1207,2,189.00,0.00,1,0.010000,1,0,2
1208,2,189.00,0.00,1,0.010000,1,0,3
1209,2,189.00,0.00,1,0.010000,1,0,4
1210,1,200.00,0.00,1,0.010000,0,0,6
1211,0,0.00,0.00,1,0.010000,0,0,8
1212,3,178.00,0.00,1,0.010000,2,0,1
1213,2,189.00,0.00,1,0.010000,1,0,2
1214,2,189.00,0.00,1,0.010000,1,0,3
1215,2,189.00,0.00,1,0.010000,1,0,4
1216,1,200.00,0.00,1,0.010000,0,0,6
1217,0,0.00,0.00,1,0.010000,0,0,8
1218,3,178.00,0.00,1,0.010000,2,0,1
1219,2,189.00,0.00,1,0.010000,1,0,2
1220,2,189.00,0.00,1,0.010000,1,0,3
1221,2,189.00,0.00,1,0.010000,1,0,4
1222,1,200.00,0.00,1,0.010000,0,0,6
1223,0,0.00,0.00,1,0.010000,0,0,8
1224,3,178.00,0.00,1,0.010000,2,0,1
1225,2,189.00,0.00,1,0.010000,1,0,2
1226,2,189.00,0.00,1,0.010000,1,0,3
1227,2,189.00,0.00,1,0.010000,1,0,4
1228,1,200.00,0.00,1,0.010000,0,0,6
1229,0,0.00,0.00,1,0.010000,0,0,8
1230,3,178.00,0.00,1,0.010000,2,0,1
1231,2,189.00,0.00,1,0.010000,1,0,2
1232,2,189.00,0.00,1,0.010000,1,0,3
1233,2,189.00,0.00,1,0.010000,1,0,4
1234,1,200.00,0.00,1,0.010000,0,0,6
1235,0,0.00,0.00,1,0.010000,0,0,8
1236,3,178.00,0.00,1,0.010000,2,0,1
1237,2,189.00,0.00,1,0.010000,1,0,2
1238,2,189.00,0.00,1,0.010000,1,0,3
1239,2,189.00,0.00,1,0.010000,1,0,4
1240,1,200.00,0.00,1,0.010000,0,0,6
1241,0,0.00,0.00,1,0.010000,0,0,8
1242,3,178.00,0.00,1,0.010000,2,0,1
1243,2,189.00,0.00,1,0.010000,1,0,2
1244,2,189.00,0.00,1,0.010000,1,0,3
1245,2,189.00,0.00,1,0.010000,1,0,4
1246,1,200.00,0.00,1,0.010000,0,0,6
1247,0,0.00,0.00,1,0.010000,0,0,8
1248,3,178.00,0.00,1,0.010000,2,0,1
1249,2,189.00,0.00,1,0.010000,1,0,2
1250,2,189.00,0.00,1,0.010000,1,0,3
1251,2,189.00,0.00,1,0.010000,1,0,4
1252,1,200.00,0.00,1,0.010000,0,0,6
1253,0,0.00,0.00,1,0.010000,0,0,8
1254,3,178.00,0.00,1,0.010000,2,0,1
1255,2,189.00,0.00,1,0.010000,1,0,2
1256,2,189.00,0.00,1,0.010000,1,0,3
1257,2,189.00,0.00,1,0.010000,1,0,4
1258,1,200.00,0.00,1,0.010000,0,0,6
1259,0,0.00,0.00,1,0.010000,0,0,8
1260,3,178.00,0.00,1,0.010000,2,0,1
1261,2,189.00,0.00,1,0.010000,1,0,2
1262,2,189.00,0.00,1,0.010000,1,0,3
1263,2,189.00,0.00,1,0.010000,1,0,4
1264,1,200.00,0.00,1,0.010000,0,0,6
1265,0,0.00,0.00,1,0.010000,0,0,8
1266,3,178.00,0.00,1,0.010000,2,0,1
1267,3,188.00,0.00,1,0.010000,1,1,2
1268,2,189.00,0.00,1,0.010000,1,0,3
1269,2,189.00,0.00,1,0.010000,1,0,4
1270,1,200.00,0.00,1,0.010000,0,0,6
1271,0,0.00,0.00,1,0.010000,0,0,8
1272,3,178.00,0.00,1,0.010000,2,0,1
1273,2,189.00,0.00,1,0.010000,1,0,2
1274,2,189.00,0.00,1,0.010000,1,0,3
1275,2,189.00,0.00,1,0.010000,1,0,4
1276,1,200.00,0.00,1,0.010000,0,0,6
1277,0,0.00,0.00,1,0.010000,0,0,8
1278,3,178.00,0.00,1,0.010000,2,0,1
1279,2,189.00,0.00,1,0.010000,1,0,2
1280,2,189.00,0.00,1,0.010000,1,0,3
1281,2,189.00,0.00,1,0.010000,1,0,4
1282,1,200.00,0.00,1,0.010000,0,0,6
1283,0,0.00,0.00,1,0.010000,0,0,8
1284,3,178.00,0.00,1,0.010000,2,0,1
1285,2,189.00,0.00,1,0.010000,1,0,2
1286,2,189.00,0.00,1,0.010000,1,0,3
1287,2,189.00,0.00,1,0.010000,1,0,4
1288,1,200.00,0.00,1,0.010000,0,0,6
1289,0,0.00,0.00,1,0.010000,0,0,8
1290,3,178.00,0.00,1,0.010000,2,0,1
1291,2,189.00,0.00,1,0.010000,1,0,2
1292,2,189.00,0.00,1,0.010000,1,0,3
1293,2,189.00,0.00,1,0.010000,1,0,4
1294,1,200.00,0.00,1,0.010000,0,0,6
1295,0,0.00,0.00,1,0.010000,0,0,8
1296,3,178.00,0.00,1,0.010000,2,0,1
1297,2,189.00,0.00,1,0.010000,1,0,2
1298,2,189.00,0.00,1,0.010000,1,0,3
1299,2,189.00,0.00,1,0.010000,1,0,4
1300,1,200.00,0.00,1,0.010000,0,0,6
1301,0,0.00,0.00,1,0.010000,0,0,8
1302,3,178.00,0.00,1,0.010000,2,0,1
1303,2,189.00,0.00,1,0.010000,1,0,2
1304,2,189.00,0.00,1,0.010000,1,0,3
1305,2,189.00,0.00,1,0.010000,1,0,4
1306,1,200.00,0.00,1,0.010000,0,0,6
1307,0,0.00,0.00,1,0.010000,0,0,8
1308,3,178.00,0.00,1,0.010000,2,0,1
1309,2,189.00,0.00,1,0.010000,1,0,2
1310,2,189.00,0.00,1,0.010000,1,0,3
1311,2,189.00,0.00,1,0.010000,1,0,4
1312,1,200.00,0.00,1,0.010000,0,0,6
1313,0,0.00,0.00,1,0.010000,0,0,8
1314,3,178.00,0.00,1,0.010000,2,0,1
1315,2,189.00,0.00,1,0.010000,1,0,2
1316,2,189.00,0.00,1,0.010000,1,0,3
1317,2,189.00,0.00,1,0.010000,1,0,4
1318,1,200.00,0.00,1,0.010000,0,0,6
1319,0,0.00,0.00,1,0.010000,0,0,8
1320,3,178.00,0.00,1,0.010000,2,0,1
1321,2,189.00,0.00,1,0.010000,1,0,2
1322,2,189.00,0.00,1,0.010000,1,0,3
1323,2,189.00,0.00,1,0.010000,1,0,4
1324,1,200.00,0.00,1,0.010000,0,0,6
1325,0,0.00,0.00,1,0.010000,0,0,8
1326,3,178.00,0.00,1,0.010000,2,0,1
1327,2,189.00,0.00,1,0.010000,1,0,2
1328,2,189.00,0.00,1,0.010000,1,0,3
1329,2,189.00,0.00,1,0.010000,1,0,4
1330,1,200.00,0.00,1,0.010000,0,0,6
1331,0,0.00,0.00,1,0.010000,0,0,8
1332,3,178.00,0.00,1,0.010000,2,0,1
1333,2,189.00,0.00,1,0.010000,1,0,2
1334,2,189.00,0.00,1,0.010000,1,0,3
1335,2,189.00,0.00,1,0.010000,1,0,4
1336,1,200.00,0.00,1,0.010000,0,0,6
1337,0,0.00,0.00,1,0.010000,0,0,8
1338,3,178.00,0.00,1,0.010000,2,0,1
1339,2,189.00,0.00,1,0.010000,1,0,2
1340,2,189.00,0.00,1,0.010000,1,0,3
1341,2,189.00,0.00,1,0.010000,1,0,4
1342,1,200.00,0.00,1,0.010000,0,0,6
1343,0,0.00,0.00,1,0.010000,0,0,8
1344,3,178.00,0.00,1,0.010000,2,0,1
1345,2,189.00,0.00,1,0.010000,1,0,2
1346,2,189.00,0.00,1,0.010000,1,0,3
1347,2,189.00,0.00,1,0.010000,1,0,4
1348,1,200.00,0.00,1,0.010000,0,0,6
1349,0,0.00,0.00,1,0.010000,0,0,8
1350,3,178.00,0.00,1,0.010000,2,0,1
1351,2,189.00,0.00,1,0.010000,1,0,2
1352,2,189.00,0.00,1,0.010000,1,0,3
1353,2,189.00,0.00,1,0.010000,1,0,4
1354,1,200.00,0.00,1,0.010000,0,0,6
1355,0,0.00,0.00,1,0.010000,0,0,8
1356,3,178.00,0.00,1,0.010000,2,0,1
1357,2,189.00,0.00,1,0.010000,1,0,2
1358,2,189.00,0.00,1,0.010000,1,0,3
1359,2,189.00,0.00,1,0.010000,1,0,4
1360,1,200.00,0.00,1,0.010000,0,0,6
1361,0,0.00,0.00,1,0.010000,0,0,8
1362,3,178.00,0.00,1,0.010000,2,0,1
1363,2,189.00,0.00,1,0.010000,1,0,2
1364,2,189.00,0.00,1,0.010000,1,0,3
1365,2,189.00,0.00,1,0.010000,1,0,4
1366,1,200.00,0.00,1,0.010000,0,0,6
1367,0,0.00,0.00,1,0.010000,0,0,8
1368,3,178.00,0.00,1,0.010000,2,0,1
1369,2,189.00,0.00,1,0.010000,1,0,2
1370,2,189.00,0.00,1,0.010000,1,0,3
1371,2,189.00,0.00,1,0.010000,1,0,4
1372,1,200.00,0.00,1,0.010000,0,0,6
1373,0,0.00,0.00,1,0.010000,0,0,8
1374,3,178.00,0.00,1,0.010000,2,0,1
1375,2,189.00,0.00,1,0.010000,1,0,2
1376,2,189.00,0.00,1,0.010000,1,0,3
1377,2,189.00,0.00,1,0.010000,1,0,4
1378,1,200.00,0.00,1,0.010000,0,0,6
1379,0,0.00,0.00,1,0.010000,0,0,8
1380,3,178.00,0.00,1,0.010000,2,0,1
1381,2,189.00,0.00,1,0.010000,1,0,2
1382,4,167.00,0.00,1,0.010000,3,0,3
1383,2,189.00,0.00,1,0.010000,1,0,4
1384,1,200.00,0.00,1,0.010000,0,0,6
1385,0,0.00,0.00,1,0.010000,0,0,8
1386,3,178.00,0.00,1,0.010000,2,0,1
1387,2,189.00,0.00,1,0.010000,1,0,2
1388,2,189.00,0.00,1,0.010000,1,0,3
1389,2,189.00,0.00,1,0.010000,1,0,4
1390,1,200.00,0.00,1,0.010000,0,0,6
1391,0,0.00,0.00,1,0.010000,0,0,8
1392,3,178.00,0.00,1,0.010000,2,0,1
1393,2,189.00,0.00,1,0.010000,1,0,2
1394,2,189.00,0.00,1,0.010000,1,0,3
1395,2,189.00,0.00,1,0.010000,1,0,4
1396,1,200.00,0.00,1,0.010000,0,0,6
1397,0,0.00,0.00,1,0.010000,0,0,8
1398,3,178.00,0.00,1,0.010000,2,0,1
1399,2,189.00,0.00,1,0.010000,1,0,2
1400,2,189.00,0.00,1,0.010000,1,0,3
1401,2,189.00,0.00,1,0.010000,1,0,4
1402,1,200.00,0.00,1,0.010000,0,0,6
1403,0,0.00,0.00,1,0.010000,0,0,8
1404,3,178.00,0.00,1,0.010000,2,0,1
1405,2,189.00,0.00,1,0.010000,1,0,2
1406,2,189.00,0.00,1,0.010000,1,0,3
1407,2,189.00,0.00,1,0.010000,1,0,4
1408,1,200.00,0.00,1,0.010000,0,0,6
1409,0,0.00,0.00,1,0.010000,0,0,8
1410,3,178.00,0.00,1,0.010000,2,0,1
1411,2,189.00,0.00,1,0.010000,1,0,2
1412,2,189.00,0.00,1,0.010000,1,0,3
1413,2,189.00,0.00,1,0.010000,1,0,4
1414,1,200.00,0.00,1,0.010000,0,0,6
1415,0,0.00,0.00,1,0.010000,0,0,8
1416,3,178.00,0.00,1,0.010000,2,0,1
1417,2,189.00,0.00,1,0.010000,1,0,2
1418,2,189.00,0.00,1,0.010000,1,0,3
1419,2,189.00,0.00,1,0.010000,1,0,4
1420,1,200.00,0.00,1,0.010000,0,0,6
1421,0,0.00,0.00,1,0.010000,0,0,8
1422,3,178.00,0.00,1,0.010000,2,0,1
1423,2,189.00,0.00,1,0.010000,1,0,2
1424,2,189.00,0.00,1,0.010000,1,0,3
1425,2,189.00,0.00,1,0.010000,1,0,4
1426,1,200.00,0.00,1,0.010000,0,0,6
1427,0,0.00,0.00,1,0.010000,0,0,8
1428,3,178.00,0.00,1,0.010000,2,0,1
1429,2,189.00,0.00,1,0.010000,1,0,2
1430,2,189.00,0.00,1,0.010000,1,0,3
1431,2,189.00,0.00,1,0.010000,1,0,4
1432,1,200.00,0.00,1,0.010000,0,0,6
1433,0,0.00,0.00,1,0.010000,0,0,8
1434,3,178.00,0.00,1,0.010000,2,0,1
1435,2,189.00,0.00,1,0.010000,1,0,2
1436,2,189.00,0.00,1,0.010000,1,0,3
1437,2,189.00,0.00,1,0.010000,1,0,4
1438,1,200.00,0.00,1,0.010000,0,0,6
1439,0,0.00,0.00,1,0.010000,0,0,8
1440,3,178.00,0.00,1,0.010000,2,0,1
1441,2,189.00,0.00,1,0.010000,1,0,2
1442,2,189.00,0.00,1,0.010000,1,0,3
1443,2,189.00,0.00,1,0.010000,1,0,4
1444,1,200.00,0.00,1,0.010000,0,0,6
1445,0,0.00,0.00,1,0.010000,0,0,8
1446,3,178.00,0.00,1,0.010000,2,0,1
1447,2,189.00,0.00,1,0.010000,1,0,2
1448,2,189.00,0.00,1,0.010000,1,0,3
1449,2,189.00,0.00,1,0.010000,1,0,4
1450,1,200.00,0.00,1,0.010000,0,0,6
1451,0,0.00,0.00,1,0.010000,0,0,8
1452,3,178.00,0.00,1,0.010000,2,0,1
1453,2,189.00,0.00,1,0.010000,1,0,2
1454,2,189.00,0.00,1,0.010000,1,0,3
1455,2,189.00,0.00,1,0.010000,1,0,4
1456,1,200.00,0.00,1,0.010000,0,0,6
1457,0,0.00,0.00,1,0.010000,0,0,8
1458,3,178.00,0.00,1,0.010000,2,0,1
1459,2,189.00,0.00,1,0.010000,1,0,2
1460,2,189.00,0.00,1,0.010000,1,0,3
1461,2,189.00,0.00,1,0.010000,1,0,4
1462,1,200.00,0.00,1,0.010000,0,0,6
1463,0,0.00,0.00,1,0.010000,0,0,8
1464,3,178.00,0.00,1,0.010000,2,0,1
1465,2,189.00,0.00,1,0.010000,1,0,2
1466,2,189.00,0.00,1,0.010000,1,0,3
1467,2,189.00,0.00,1,0.010000,1,0,4
1468,1,200.00,0.00,1,0.010000,0,0,6
1469,0,0.00,0.00,1,0.010000,0,0,8
1470,3,178.00,0.00,1,0.010000,2,0,1
1471,2,189.00,0.00,1,0.010000,1,0,2
1472,3,188.00,0.00,1,0.010000,1,1,3
1473,2,189.00,0.00,1,0.010000,1,0,4
1474,1,200.00,0.00,1,0.010000,0,0,6
1475,0,0.00,0.00,1,0.010000,0,0,8
1476,3,178.00,0.00,1,0.010000,2,0,1
1477,2,189.00,0.00,1,0.010000,1,0,2
1478,2,189.00,0.00,1,0.010000,1,0,3
1479,2,189.00,0.00,1,0.010000,1,0,4
1480,1,200.00,0.00,1,0.010000,0,0,6
1481,0,0.00,0.00,1,0.010000,0,0,8
1482,3,178.00,0.00,1,0.010000,2,0,1
1483,2,189.00,0.00,1,0.010000,1,0,2
1484,2,189.00,0.00,1,0.010000,1,0,3
1485,2,189.00,0.00,1,0.010000,1,0,4
1486,1,200.00,0.00,1,0.010000,0,0,6
1487,0,0.00,0.00,1,0.010000,0,0,8
1488,3,178.00,0.00,1,0.010000,2,0,1
1489,2,189.00,0.00,1,0.010000,1,0,2
1490,2,189.00,0.00,1,0.010000,1,0,3
1491,2,189.00,0.00,1,0.010000,1,0,4
1492,1,200.00,0.00,1,0.010000,0,0,6
1493,0,0.00,0.00,1,0.010000,0,0,8
1494,3,178.00,0.00,1,0.010000,2,0,1
1495,2,189.00,0.00,1,0.010000,1,0,2
1496,2,189.00,0.00,1,0.010000,1,0,3
1497,2,189.00,0.00,1,0.010000,1,0,4
1498,1,200.00,0.00,1,0.010000,0,0,6
1499,0,0.00,0.00,1,0.010000,0,0,8
1500,3,178.00,0.00,1,0.010000,2,0,1
1501,2,189.00,0.00,1,0.010000,1,0,2
1502,2,189.00,0.00,1,0.010000,1,0,3
1503,2,189.00,0.00,1,0.010000,1,0,4
1504,1,200.00,0.00,1,0.010000,0,0,6
1505,0,0.00,0.00,1,0.010000,0,0,8
1506,3,178.00,0.00,1,0.010000,2,0,1
1507,2,189.00,0.00,1,0.010000,1,0,2
1508,2,189.00,0.00,1,0.010000,1,0,3
1509,2,189.00,0.00,1,0.010000,1,0,4
1510,1,200.00,0.00,1,0.010000,0,0,6
1511,0,0.00,0.00,1,0.010000,0,0,8
1512,3,178.00,0.00,1,0.010000,2,0,1
1513,2,189.00,0.00,1,0.010000,1,0,2
1514,2,189.00,0.00,1,0.010000,1,0,3
1515,2,189.00,0.00,1,0.010000,1,0,4
1516,1,200.00,0.00,1,0.010000,0,0,6
1517,0,0.00,0.00,1,0.010000,0,0,8
1518,3,178.00,0.00,1,0.010000,2,0,1
1519,2,189.00,0.00,1,0.010000,1,0,2
1520,2,189.00,0.00,1,0.010000,1,0,3
1521,2,189.00,0.00,1,0.010000,1,0,4
1522,1,200.00,0.00,1,0.010000,0,0,6
1523,0,0.00,0.00,1,0.010000,0,0,8
1524,3,178.00,0.00,1,0.010000,2,0,1
1525,2,189.00,0.00,1,0.010000,1,0,2
1526,2,189.00,0.00,1,0.010000,1,0,3
1527,2,189.00,0.00,1,0.010000,1,0,4
1528,1,200.00,0.00,1,0.010000,0,0,6
1529,0,0.00,0.00,1,0.010000,0,0,8
1530,3,178.00,0.00,1,0.010000,2,0,1
1531,2,189.00,0.00,1,0.010000,1,0,2
1532,2,189.00,0.00,1,0.010000,1,0,3
1533,2,189.00,0.00,1,0.010000,1,0,4
1534,1,200.00,0.00,1,0.010000,0,0,6
1535,0,0.00,0.00,1,0.010000,0,0,8
1536,3,178.00,0.00,1,0.010000,2,0,1
1537,2,189.00,0.00,1,0.010000,1,0,2
1538,2,189.00,0.00,1,0.010000,1,0,3
1539,2,189.00,0.00,1,0.010000,1,0,4
1540,1,200.00,0.00,1,0.010000,0,0,6
1541,0,0.00,0.00,1,0.010000,0,0,8
1542,3,178.00,0.00,1,0.010000,2,0,1
1543,2,189.00,0.00,1,0.010000,1,0,2
1544,2,189.00,0.00,1,0.010000,1,0,3
1545,2,189.00,0.00,1,0.010000,1,0,4
1546,1,200.00,0.00,1,0.010000,0,0,6
1547,0,0.00,0.00,1,0.010000,0,0,8
1548,3,178.00,0.00,1,0.010000,2,0,1
1549,2,189.00,0.00,1,0.010000,1,0,2
1550,2,189.00,0.00,1,0.010000,1,0,3
1551,2,189.00,0.00,1,0.010000,1,0,4
1552,1,200.00,0.00,1,0.010000,0,0,6
1553,0,0.00,0.00,1,0.010000,0,0,8
1554,3,178.00,0.00,1,0.010000,2,0,1
1555,2,189.00,0.00,1,0.010000,1,0,2
1556,2,189.00,0.00,1,0.010000,1,0,3
1557,2,189.00,0.00,1,0.010000,1,0,4
1558,1,200.00,0.00,1,0.010000,0,0,6
1559,0,0.00,0.00,1,0.010000,0,0,8
1560,3,178.00,0.00,1,0.010000,2,0,1
1561,3,188.00,0.00,1,0.010000,1,1,2
1562,2,189.00,0.00,1,0.010000,1,0,3
1563,2,189.00,0.00,1,0.010000,1,0,4
1564,1,200.00,0.00,1,0.010000,0,0,6
1565,0,0.00,0.00,1,0.010000,0,0,8
1566,3,178.00,0.00,1,0.010000,2,0,1
1567,2,189.00,0.00,1,0.010000,1,0,2
1568,2,189.00,0.00,1,0.010000,1,0,3
1569,2,189.00,0.00,1,0.010000,1,0,4
1570,1,200.00,0.00,1,0.010000,0,0,6
1571,0,0.00,0.00,1,0.010000,0,0,8
1572,3,178.00,0.00,1,0.010000,2,0,1
1573,2,189.00,0.00,1,0.010000,1,0,2
1574,2,189.00,0.00,1,0.010000,1,0,3
1575,2,189.00,0.00,1,0.010000,1,0,4
1576,1,200.00,0.00,1,0.010000,0,0,6
1577,0,0.00,0.00,1,0.010000,0,0,8
1578,3,178.00,0.00,1,0.010000,2,0,1
1579,2,189.00,0.00,1,0.010000,1,0,2
1580,2,189.00,0.00,1,0.010000,1,0,3
1581,2,189.00,0.00,1,0.010000,1,0,4
1582,1,200.00,0.00,1,0.010000,0,0,6
1583,0,0.00,0.00,1,0.010000,0,0,8
1584,3,178.00,0.00,1,0.010000,2,0,1
1585,2,189.00,0.00,1,0.010000,1,0,2
1586,2,189.00,0.00,1,0.010000,1,0,3
1587,2,189.00,0.00,1,0.010000,1,0,4
1588,1,200.00,0.00,1,0.010000,0,0,6
1589,0,0.00,0.00,1,0.010000,0,0,8
1590,3,178.00,0.00,1,0.010000,2,0,1
1591,2,189.00,0.00,1,0.010000,1,0,2
1592,2,189.00,0.00,1,0.010000,1,0,3
1593,2,189.00,0.00,1,0.010000,1,0,4
1594,1,200.00,0.00,1,0.010000,0,0,6
1595,0,0.00,0.00,1,0.010000,0,0,8
1596,3,178.00,0.00,1,0.010000,2,0,1
1597,2,189.00,0.00,1,0.010000,1,0,2
1598,2,189.00,0.00,1,0.010000,1,0,3
1599,2,189.00,0.00,1,0.010000,1,0,4
1600,1,200.00,0.00,1,0.010000,0,0,6
1601,0,0.00,0.00,1,0.010000,0,0,8
1602,3,178.00,0.00,1,0.010000,2,0,1
1603,2,189.00,0.00,1,0.010000,1,0,2
1604,2,189.00,0.00,1,0.010000,1,0,3
1605,2,189.00,0.00,1,0.010000,1,0,4
1606,1,200.00,0.00,1,0.010000,0,0,6
1607,0,0.00,0.00,1,0.010000,0,0,8
1608,3,178.00,0.00,1,0.010000,2,0,1
1609,2,189.00,0.00,1,0.010000,1,0,2
1610,2,189.00,0.00,1,0.010000,1,0,3
1611,2,189.00,0.00,1,0.010000,1,0,4
1612,1,200.00,0.00,1,0.010000,0,0,6
1613,0,0.00,0.00,1,0.010000,0,0,8
1614,3,178.00,0.00,1,0.010000,2,0,1
1615,2,189.00,0.00,1,0.010000,1,0,2
1616,2,189.00,0.00,1,0.010000,1,0,3
1617,2,189.00,0.00,1,0.010000,1,0,4
1618,1,200.00,0.00,1,0.010000,0,0,6
1619,0,0.00,0.00,1,0.010000,0,0,8
1620,3,178.00,0.00,1,0.010000,2,0,1
1621,2,189.00,0.00,1,0.010000,1,0,2
1622,2,189.00,0.00,1,0.010000,1,0,3
1623,2,189.00,0.00,1,0.010000,1,0,4
1624,1,200.00,0.00,1,0.010000,0,0,6
1625,0,0.00,0.00,1,0.010000,0,0,8
1626,3,178.00,0.00,1,0.010000,2,0,1
1627,2,189.00,0.00,1,0.010000,1,0,2
1628,2,189.00,0.00,1,0.010000,1,0,3
1629,2,189.00,0.00,1,0.010000,1,0,4
1630,1,200.00,0.00,1,0.010000,0,0,6
1631,0,0.00,0.00,1,0.010000,0,0,8
1632,3,178.00,0.00,1,0.010000,2,0,1
1633,2,189.00,0.00,1,0.010000,1,0,2
1634,2,189.00,0.00,1,0.010000,1,0,3
1635,2,189.00,0.00,1,0.010000,1,0,4
